id,theme,question,reponse_1,reponse_2,reponse_3,reponse_4,bonne_reponse,explication,difficulte
675,Musique,À quelle famille d'instruments appartient le hautbois ?,les cordes pincées,les bois,les cordes frottées,les cuivres,2,,4
676,Musique,À quelle famille d'instruments appartient le trombone ?,les percussions,les cordes pincées,les bois,les cuivres,4,,2
677,Musique,À quelle famille d'instruments appartient la contrebasse ?,les cuivres,les bois,les cordes frottées,les percussions,3,,3
678,Musique,À quelle famille d'instruments appartient le basson ?,les bois,les cordes frottées,les cuivres,les percussions,1,,4
679,Musique,À quelle famille d'instruments appartient le cor ?,les cuivres,les cordes pincées,les bois,les percussions,1,,3
680,Musique,À quelle famille d'instruments appartient le tuba ?,les cordes pincées,les bois,les cuivres,les percussions,3,,3
681,Musique,À quelle famille d'instruments appartient la flûte traversière ?,les percussions,les bois,les cuivres,les cordes frottées,2,,2
682,Musique,À quelle famille d'instruments appartient le tympanon ?,les cuivres,les cordes pincées,les cordes frottées,les percussions,4,,5
683,Musique,À quelle famille d'instruments appartient la cithare ?,les cordes frottées,les bois,les cordes pincées,les cuivres,3,,4
684,Sport,Sur quelle surface se pratique le tennis ?,un parquet avec deux paniers,un court en terre ou en dur,un losange de terre battue,un court au filet très haut,2,,1
685,Sport,Sur quelle surface se pratique le basket-ball ?,un court en terre ou en dur,un losange de terre battue,un parcours de dix-huit trous,un parquet avec deux paniers,4,,1
686,Sport,Sur quelle surface se pratique le hockey sur glace ?,une salle avec deux buts,une patinoire fermée,un parcours de dix-huit trous,un losange de terre battue,2,,2
687,Sport,Sur quelle surface se pratique le curling ?,une piste de glace allongée,un court en terre ou en dur,une piste étroite et longue,une salle avec deux buts,1,,3
688,Sport,Sur quelle surface se pratique l'escrime ?,une piste étroite et longue,un losange de terre battue,un court entièrement fermé,un court au filet très haut,1,,3
689,Sport,Sur quelle surface se pratique le judo ?,un parquet avec deux paniers,un terrain de sable damé,un tatami carré,un losange de terre battue,3,,2
690,Sport,Sur quelle surface se pratique la boxe ?,un ring entouré de cordes,un terrain de sable damé,un bassin de nage profond,un court en terre ou en dur,1,,1
691,Sport,Sur quelle surface se pratique le rugby ?,un ring entouré de cordes,un parcours de dix-huit trous,une piste étroite et longue,un terrain avec des poteaux en H,4,,2
692,Sport,Sur quelle surface se pratique le golf ?,un court en terre ou en dur,un parcours de dix-huit trous,une piste de glace allongée,un parquet avec deux paniers,2,,2
693,Sport,Sur quelle surface se pratique le squash ?,un court entièrement fermé,un terrain de sable damé,une patinoire fermée,un parcours de dix-huit trous,1,,3
694,Sport,Sur quelle surface se pratique le badminton ?,un court au filet très haut,un bassin de nage profond,un court entièrement fermé,un terrain de sable damé,1,,2
695,Sport,Sur quelle surface se pratique le water-polo ?,un bassin de nage profond,un court entièrement fermé,un parcours de dix-huit trous,une piste étroite et longue,1,,2
696,Sport,Sur quelle surface se pratique le baseball ?,une piste de glace allongée,un court au filet très haut,un losange de terre battue,un bassin de nage profond,3,,3
697,Sport,Sur quelle surface se pratique le cricket ?,un parcours de dix-huit trous,une pelouse à guichets,un bassin de nage profond,une piste étroite et longue,2,,4
698,Sport,Sur quelle surface se pratique la pétanque ?,un terrain de sable damé,un parquet avec deux paniers,un court entièrement fermé,une salle avec deux buts,1,,2
699,Sport,Sur quelle surface se pratique le handball ?,un court en terre ou en dur,un court entièrement fermé,une salle avec deux buts,un court au filet très haut,3,,2
700,Sport,À quoi associe-t-on le Tour de France ?,un trophée par équipes nationales de tennis,une récompense individuelle de football,un maillot jaune de leader,un tour du monde à la voile en solitaire,3,,1
701,Sport,À quoi associe-t-on la Formule 1 ?,le trophée du hockey nord-américain,un tour du monde à la voile en solitaire,une compétition de golf par équipes,un championnat du monde des pilotes,4,,2
702,Sport,À quoi associe-t-on le Tournoi des Six Nations ?,une coupe des Mousquetaires,une compétition de golf par équipes,un maillot jaune de leader,une cuillère de bois pour le dernier,4,,3
703,Sport,À quoi associe-t-on Roland-Garros ?,une compétition de golf par équipes,un rallye-raid en terrain hostile,le trophée du hockey nord-américain,une coupe des Mousquetaires,4,,3
704,Sport,À quoi associe-t-on le Ballon d'Or ?,une cuillère de bois pour le dernier,un trophée par équipes nationales de tennis,une épreuve de cyclisme sur piste,une récompense individuelle de football,4,,2
705,Sport,À quoi associe-t-on la Coupe Davis ?,le trophée du hockey nord-américain,un trophée par équipes nationales de tennis,une récompense individuelle de football,une épreuve de cyclisme sur piste,2,,3
706,Sport,À quoi associe-t-on la Ryder Cup ?,une compétition de golf par équipes,une récompense individuelle de football,un tour du monde à la voile en solitaire,un trophée par équipes nationales de tennis,1,,4
707,Sport,À quoi associe-t-on la Coupe Stanley ?,une compétition de golf par équipes,le trophée du hockey nord-américain,une cuillère de bois pour le dernier,un championnat du monde des pilotes,2,,4
708,Sport,À quoi associe-t-on le Vendée Globe ?,un rallye-raid en terrain hostile,un tour du monde à la voile en solitaire,une épreuve de cyclisme sur piste,un maillot jaune de leader,2,,3
709,Sport,À quoi associe-t-on le Dakar ?,un rallye-raid en terrain hostile,un trophée par équipes nationales de tennis,un maillot jaune de leader,une compétition de golf par équipes,1,,3
710,Sport,À quoi associe-t-on les Six Jours de Berlin ?,le trophée du hockey nord-américain,une cuillère de bois pour le dernier,une épreuve de cyclisme sur piste,un tour du monde à la voile en solitaire,3,,5
711,Arts & Littérature,Qui a écrit « Les Misérables » ?,Albert Camus,Victor Hugo,James Joyce,Alexandre Dumas,2,,1
712,Arts & Littérature,Qui a écrit « Madame Bovary » ?,Alexandre Dumas,Gustave Flaubert,Charles Baudelaire,Albert Camus,2,,2
713,Arts & Littérature,Qui a écrit « À la recherche du temps perdu » ?,Marcel Proust,James Joyce,Albert Camus,Alexandre Dumas,1,,2
714,Arts & Littérature,Qui a écrit « L'Étranger » ?,Edmond Rostand,James Joyce,Marcel Proust,Albert Camus,4,,2
715,Arts & Littérature,Qui a écrit « Le Petit Prince » ?,Gabriel García Márquez,Antoine de Saint-Exupéry,Guy de Maupassant,Louis-Ferdinand Céline,2,,1
716,Arts & Littérature,Qui a écrit « Germinal » ?,Albert Camus,Alexandre Dumas,James Joyce,Émile Zola,4,,2
717,Arts & Littérature,Qui a écrit « Le Comte de Monte-Cristo » ?,Alexandre Dumas,Jules Verne,Albert Camus,Ernest Hemingway,1,,2
718,Arts & Littérature,Qui a écrit « Les Fleurs du mal » ?,George Orwell,Charles Baudelaire,Albert Camus,Alexandre Dumas,2,,2
719,Arts & Littérature,Qui a écrit « Candide » ?,Léon Tolstoï,Stendhal,Voltaire,Albert Camus,3,,2
720,Arts & Littérature,Qui a écrit « Le Rouge et le Noir » ?,Léon Tolstoï,George Orwell,Stendhal,Albert Camus,3,,3
721,Arts & Littérature,Qui a écrit « Le Père Goriot » ?,Honoré de Balzac,Fiodor Dostoïevski,Edmond Rostand,Alexandre Dumas,1,,3
722,Arts & Littérature,Qui a écrit « Voyage au bout de la nuit » ?,Fiodor Dostoïevski,Gustave Flaubert,Alexandre Dumas,Louis-Ferdinand Céline,4,,4
723,Arts & Littérature,Qui a écrit « La Peste » ?,Victor Hugo,Albert Camus,Léon Tolstoï,Alexandre Dumas,2,,2
724,Arts & Littérature,Qui a écrit « Bel-Ami » ?,Antoine de Saint-Exupéry,Ernest Hemingway,Alexandre Dumas,Guy de Maupassant,4,,3
725,Arts & Littérature,Qui a écrit « Les Trois Mousquetaires » ?,Alexandre Dumas,Fiodor Dostoïevski,Léon Tolstoï,Marcel Proust,1,,2
726,Arts & Littérature,Qui a écrit « Cyrano de Bergerac » ?,Alexandre Dumas,Ernest Hemingway,Jules Verne,Edmond Rostand,4,,3
727,Arts & Littérature,Qui a écrit « Le Horla » ?,Antoine de Saint-Exupéry,Guy de Maupassant,Gustave Flaubert,Gabriel García Márquez,2,,4
728,Arts & Littérature,Qui a écrit « Vingt Mille Lieues sous les mers » ?,Gustave Flaubert,George Orwell,Léon Tolstoï,Jules Verne,4,,2
729,Arts & Littérature,Qui a écrit « 1984 » ?,Marcel Proust,Léon Tolstoï,James Joyce,George Orwell,4,,2
730,Arts & Littérature,Qui a écrit « Don Quichotte » ?,Guy de Maupassant,Miguel de Cervantès,Gustave Flaubert,Gabriel García Márquez,2,,2
731,Arts & Littérature,Qui a écrit « Guerre et Paix » ?,Gustave Flaubert,Marcel Proust,Alexandre Dumas,Léon Tolstoï,4,,3
732,Arts & Littérature,Qui a écrit « Crime et Châtiment » ?,Alexandre Dumas,Marcel Proust,Fiodor Dostoïevski,Gustave Flaubert,3,,3
733,Arts & Littérature,Qui a écrit « Le Vieil Homme et la Mer » ?,George Orwell,Alexandre Dumas,Ernest Hemingway,Edmond Rostand,3,,3
734,Arts & Littérature,Qui a écrit « Cent ans de solitude » ?,Gabriel García Márquez,Fiodor Dostoïevski,Antoine de Saint-Exupéry,Miguel de Cervantès,1,,4
735,Arts & Littérature,Qui a écrit « Ulysse » ?,James Joyce,Jules Verne,Marcel Proust,George Orwell,1,,4
736,Arts & Littérature,Qui a peint « La Joconde » ?,Pablo Picasso,Léonard de Vinci,Théodore Géricault,Eugène Delacroix,2,,1
737,Arts & Littérature,Qui a peint « La Nuit étoilée » ?,Salvador Dalí,Edvard Munch,Eugène Delacroix,Vincent van Gogh,4,,2
738,Arts & Littérature,Qui a peint « Guernica » ?,Edvard Munch,Pablo Picasso,Salvador Dalí,Jérôme Bosch,2,,2
739,Arts & Littérature,Qui a peint « Le Cri » ?,Théodore Géricault,Edvard Munch,Salvador Dalí,Pablo Picasso,2,,2
740,Arts & Littérature,"Qui a peint « Impression, soleil levant » ?",Léonard de Vinci,Claude Monet,Édouard Manet,Johannes Vermeer,2,,3
741,Arts & Littérature,Qui a peint « La Persistance de la mémoire » ?,Salvador Dalí,Edvard Munch,Théodore Géricault,Édouard Manet,1,,3
742,Arts & Littérature,Qui a peint « La Liberté guidant le peuple » ?,Jérôme Bosch,Diego Vélasquez,Eugène Delacroix,Pablo Picasso,3,,3
743,Arts & Littérature,Qui a peint « Le Radeau de la Méduse » ?,Salvador Dalí,Eugène Delacroix,Pablo Picasso,Théodore Géricault,4,,3
744,Arts & Littérature,Qui a peint « Les Ménines » ?,Gustav Klimt,Salvador Dalí,Edvard Munch,Diego Vélasquez,4,,4
745,Arts & Littérature,Qui a peint « La Jeune Fille à la perle » ?,Gustav Klimt,Johannes Vermeer,Eugène Delacroix,Théodore Géricault,2,,3
746,Arts & Littérature,Qui a peint « Le Baiser » ?,Salvador Dalí,Diego Vélasquez,Gustav Klimt,Johannes Vermeer,3,,3
747,Arts & Littérature,Qui a peint « Le Déjeuner sur l'herbe » ?,Diego Vélasquez,Claude Monet,Jérôme Bosch,Édouard Manet,4,,3
748,Arts & Littérature,Qui a peint « Les Nymphéas » ?,Claude Monet,Pablo Picasso,Eugène Delacroix,Théodore Géricault,1,,3
749,Arts & Littérature,Qui a peint « La Naissance de Vénus » ?,Eugène Delacroix,Diego Vélasquez,Sandro Botticelli,Salvador Dalí,3,,3
750,Arts & Littérature,Qui a peint « Le Jardin des délices » ?,Edvard Munch,Gustav Klimt,Jérôme Bosch,Claude Monet,3,,4
751,Gastronomie,Quelle est l'origine de la paella ?,l'Espagne,le Maghreb,le Brésil,la Hongrie,1,,1
752,Gastronomie,Quelle est l'origine des sushis ?,le Brésil,la Provence,la Grèce,le Japon,4,,1
753,Gastronomie,Quelle est l'origine de la moussaka ?,la Grèce,le Japon,le Maghreb,le Liban,1,,2
754,Gastronomie,Quelle est l'origine du goulasch ?,la Hongrie,le Maghreb,la Thaïlande,le Japon,1,,3
755,Gastronomie,Quelle est l'origine du couscous ?,la Provence,le Brésil,le Maghreb,la Hongrie,3,,1
756,Gastronomie,Quelle est l'origine de la pizza ?,l'Écosse,l'Italie,l'Alsace,la Grèce,2,,1
757,Gastronomie,Quelle est l'origine du borchtch ?,l'Alsace,l'Italie,la Grèce,l'Ukraine,4,,4
758,Gastronomie,Quelle est l'origine de la tortilla ?,l'Espagne,l'Écosse,la Hongrie,l'Ukraine,1,,2
759,Gastronomie,Quelle est l'origine du pad thaï ?,le Maghreb,le Brésil,le Languedoc,la Thaïlande,4,,2
760,Gastronomie,Quelle est l'origine du kimchi ?,le Brésil,la Hongrie,le Maghreb,la Corée,4,,3
761,Gastronomie,Quelle est l'origine du ceviche ?,le Maroc,le Pérou,la Grèce,la Corée,2,,3
762,Gastronomie,Quelle est l'origine de la feijoada ?,le Japon,la Hongrie,le Maroc,le Brésil,4,,4
763,Gastronomie,Quelle est l'origine du haggis ?,le Liban,l'Écosse,le Japon,la Corée,2,,3
764,Gastronomie,Quelle est l'origine de la fondue ?,la Suisse,le Japon,la Grèce,la Provence,1,,2
765,Gastronomie,Quelle est l'origine du tajine ?,la Hongrie,le Maroc,le Japon,la Corée,2,,2
766,Gastronomie,Quelle est l'origine du pho ?,le Viêt Nam,la Provence,la Savoie,la Hongrie,1,,3
767,Gastronomie,Quelle est l'origine des gyozas ?,le Liban,la Provence,le Maghreb,le Japon,4,,3
768,Gastronomie,Quelle est l'origine du hummus ?,le Maghreb,le Liban,le Maroc,la Grèce,2,,2
769,Gastronomie,Quelle est l'origine de la choucroute ?,l'Écosse,la Grèce,le Japon,l'Alsace,4,,2
770,Gastronomie,Quelle est l'origine du cassoulet ?,la Thaïlande,le Languedoc,la Savoie,la Suisse,2,,3
771,Gastronomie,Quelle est l'origine de la bouillabaisse ?,la Thaïlande,le Maghreb,la Savoie,la Provence,4,,2
772,Gastronomie,Quelle est l'origine de la ratatouille ?,la Corée,le Japon,le Brésil,la Provence,4,,2
773,Gastronomie,Quelle est l'origine du kouign-amann ?,le Languedoc,le Japon,la Grèce,la Bretagne,4,,3
774,Gastronomie,Quelle est l'origine de la tartiflette ?,le Maghreb,le Maroc,la Provence,la Savoie,4,,2
775,Gastronomie,À partir de quel lait fabrique-t-on le roquefort ?,le lait de bufflonne,le lait de chèvre,le lait de brebis,le lait de vache,3,,3
776,Gastronomie,À partir de quel lait fabrique-t-on le comté ?,le lait de brebis,le lait de chèvre,le lait de vache,le lait de bufflonne,3,,2
777,Gastronomie,À partir de quel lait fabrique-t-on le beaufort ?,le lait de vache,le lait de brebis,le lait de chèvre,le lait de bufflonne,1,,3
778,Gastronomie,À partir de quel lait fabrique-t-on l'ossau-iraty ?,le lait de chèvre,le lait de vache,le lait de brebis,le lait de bufflonne,3,,4
779,Gastronomie,À partir de quel lait fabrique-t-on le crottin de Chavignol ?,le lait de chèvre,le lait de brebis,le lait de vache,le lait de bufflonne,1,,3
780,Gastronomie,À partir de quel lait fabrique-t-on la feta ?,le lait de vache,le lait de chèvre,le lait de bufflonne,le lait de brebis,4,,3
781,Gastronomie,À partir de quel lait fabrique-t-on la mozzarella ?,le lait de chèvre,le lait de vache,le lait de brebis,le lait de bufflonne,4,,3
782,Gastronomie,À partir de quel lait fabrique-t-on le pecorino ?,le lait de vache,le lait de chèvre,le lait de brebis,le lait de bufflonne,3,,4
783,Technologie,Qui a fondé Apple ?,Steve Jobs et Steve Wozniak,Jensen Huang et ses associés,Daniel Ek et Martin Lorentzon,Brian Chesky et ses associés,1,,2
784,Technologie,Qui a fondé Microsoft ?,Bill Gates et Paul Allen,Linus Torvalds,Brian Chesky et ses associés,Daniel Ek et Martin Lorentzon,1,,2
785,Technologie,Qui a fondé Amazon ?,Steve Jobs et Steve Wozniak,Reed Hastings et Marc Randolph,Daniel Ek et Martin Lorentzon,Jeff Bezos,4,,2
786,Technologie,Qui a fondé Facebook ?,Jeff Bezos,Mark Zuckerberg,Jack Dorsey et ses associés,Reed Hastings et Marc Randolph,2,,1
787,Technologie,Qui a fondé Google ?,Larry Page et Sergueï Brin,Bill Gates et Paul Allen,Reed Hastings et Marc Randolph,Martin Eberhard et Marc Tarpenning,1,,2
788,Technologie,Qui a fondé Tesla ?,Bill Gates et Paul Allen,Martin Eberhard et Marc Tarpenning,Jensen Huang et ses associés,Daniel Ek et Martin Lorentzon,2,,4
789,Technologie,Qui a fondé Netflix ?,Jeff Bezos,Mark Zuckerberg,Reed Hastings et Marc Randolph,Brian Chesky et ses associés,3,,3
790,Technologie,Qui a fondé Twitter ?,Jack Dorsey et ses associés,Daniel Ek et Martin Lorentzon,Brian Chesky et ses associés,Bill Gates et Paul Allen,1,,3
791,Technologie,Qui a fondé Wikipédia ?,Linus Torvalds,Reed Hastings et Marc Randolph,Daniel Ek et Martin Lorentzon,Jimmy Wales et Larry Sanger,4,,3
792,Technologie,Qui a fondé Airbnb ?,Larry Page et Sergueï Brin,Mark Zuckerberg,Brian Chesky et ses associés,Jeff Bezos,3,,4
793,Technologie,Qui a fondé Spotify ?,Daniel Ek et Martin Lorentzon,Larry Page et Sergueï Brin,Jensen Huang et ses associés,Steve Jobs et Steve Wozniak,1,,4
794,Technologie,Qui a fondé Linux ?,Martin Eberhard et Marc Tarpenning,Jensen Huang et ses associés,Steve Jobs et Steve Wozniak,Linus Torvalds,4,,3
795,Technologie,Qui a fondé Nvidia ?,Daniel Ek et Martin Lorentzon,Steve Jobs et Steve Wozniak,Brian Chesky et ses associés,Jensen Huang et ses associés,4,,4
796,Technologie,Que signifie le sigle HTML ?,Portable Document Format,Universal Serial Bus,HyperText Markup Language,Global Positioning System,3,,3
